foeAgility,cunning,stability,dodging,volleyGroupID,groupSize,tApplied,dis2Last,dis2Cent,dis2Group,opacity,clicked,dodged
14,1,5,2,5,3,11,0.478920424,0.442498047,0.695737938,0.907,0,0
14,1,5,2,6,1,11,0.662187599,0.406970046,0,0.96,0,0
15,0,1,0,0,3,4,0.349213967,0.349213967,0.545913351,0.92,1,0
15,0,1,0,0,3,4,0.480351143,0.480351143,0.609590087,0.96,1,0
15,0,1,0,0,3,4,0.592937344,0.592937344,1.005822079,0.92,0,0
15,0,1,0,1,3,4,0.09894146,0.497376101,0.929944221,0.92,1,0
15,0,1,0,1,3,0,0.905161948,0.625071108,0.739001386,0.92,0,0
15,0,1,0,1,3,4,1.002566672,0.523224807,0.818990034,0.96,0,0
15,0,1,0,1,3,0,0.905161948,0.625071108,0.739001386,0.92,0,0
15,0,1,0,2,1,4,0.748751682,0.369271552,0,0.96,0,0
15,0,1,0,3,1,4,0.090094905,0.436606619,0,0.96,0,0
15,0,1,0,4,1,4,0.888704836,0.452105856,0,0.96,1,0
2,10,7,7,0,1,1,0.260467253,0.260467253,0,0.96,1,1
2,10,7,7,1,1,1,0.650294705,0.400415865,0,0.96,1,1
14,13,4,0,0,2,6,0.365977565,0.365977565,0.144487439,0.96,1,1
14,13,4,0,0,2,6,0.401467211,0.401467211,0.144487439,0.751,0,0
14,13,4,0,1,2,9,0.596121238,0.407243277,0.360960272,0.96,1,0
14,13,4,0,1,2,6,0.793395564,0.455384064,0.360960272,0.751,0,0
14,13,4,0,2,1,6,0.662542739,0.269443161,0,0.96,1,0
14,13,4,0,3,1,6,0.573283847,0.448938493,0,0.96,1,0
14,13,4,0,4,2,8,0.812167135,0.365929847,0.620645238,0.96,1,0
14,13,4,0,4,2,6,0.47309053,0.41767567,0.620645238,0.751,0,0
14,13,4,0,6,1,9,0.867146125,0.44975269,0,0.96,1,0
14,13,4,0,5,1,9,0.45741681,0.418602215,0,0.96,1,0
14,13,4,0,7,1,9,0.598836468,0.366187121,0,0.96,1,0
14,13,4,0,8,1,8,0.825755268,0.4646143,0,0.96,1,0
0,1,2,1,0,1,1,0.471711202,0.471711202,0,0.96,1,0
0,1,2,1,1,4,0,0.720201883,0.366687055,0.624508984,0.96,1,0
0,1,2,1,1,4,1,0.688315424,0.602641162,0.662091988,0.907,0,0
0,1,2,1,1,4,1,0.638470705,0.297530073,0.583146305,0.907,0,0
0,1,2,1,1,4,1,0.607401617,0.47457396,0.576421664,0.907,0,0
4,12,10,3,0,6,1,0.174439327,0.174439327,0.311985165,0.764,1,1
4,12,10,3,0,6,1,0.136281872,0.136281872,0.29500977,0.96,1,1
4,12,10,3,0,6,2,0.282470313,0.282470313,0.338849008,0.764,0,0
4,12,10,3,0,6,1,0.279033227,0.279033227,0.430376305,0.764,0,0
4,12,10,3,0,6,1,0.239898263,0.239898263,0.310515814,0.764,0,0
4,12,10,3,0,6,0,0.351538074,0.351538074,0.451380991,0.764,0,0
4,12,10,3,0,6,1,0.174439327,0.174439327,0.311985165,0.764,1,1
4,12,10,3,1,1,2,0.083775704,0.21490696,0,0.96,1,1
4,12,10,3,2,2,2,0.502206888,0.294772773,0.40448723,0.96,1,1
4,12,10,3,2,2,1,0.38121199,0.259832474,0.40448723,0.764,0,0
6,7,7,2,0,3,1,0.24865169,0.24865169,0.542071325,0.96,1,1
6,7,7,2,0,3,2,0.382396014,0.382396014,0.53319342,0.829,0,0
6,7,7,2,0,3,2,0.343035896,0.343035896,0.568384824,0.829,0,0
6,7,7,2,1,8,1,0.485709888,0.358456934,0.416554092,0.829,1,1
6,7,7,2,1,8,4,0.645989252,0.397457801,0.447721098,0.96,1,0
6,7,7,2,1,8,4,0.021204099,0.228171601,0.34827538,0.829,0,0
6,7,7,2,1,8,2,0.065396638,0.271633045,0.368207885,0.829,0,0
6,7,7,2,1,8,1,0.100495145,0.149028837,0.327317289,0.829,0,0
6,7,7,2,1,8,4,0.054953987,0.226022219,0.336954712,0.829,0,0
6,7,7,2,1,8,0,0.571821817,0.332510509,0.378260264,0.829,0,0
6,7,7,2,1,8,4,0.623149414,0.380551766,0.409296186,0.829,0,0
0,9,6,6,0,1,0,0.283449575,0.283449575,0,0.96,1,1
0,9,6,6,1,1,0,0.473060646,0.435796815,0,0.96,1,1
4,12,9,7,0,1,0,0.182358145,0.182358145,0,0.96,1,1
4,12,9,7,1,1,1,0.524627681,0.345881637,0,0.96,1,1
5,11,13,2,0,1,4,0.143368301,0.143368301,0,0.96,1,1
5,11,13,2,1,1,4,0.318681777,0.187890327,0,0.96,1,1
5,11,13,2,2,1,4,0.345542788,0.165453391,0,0.96,1,1
5,11,13,2,3,1,4,0.193415539,0.175613569,0,0.96,1,1
5,11,13,2,4,3,1,0.174203488,0.192677981,0.139858349,0.777,1,1
5,11,13,2,4,3,1,0.180031782,0.204580985,0.145433496,0.96,1,1
5,11,13,2,4,3,1,0.177591311,0.098205811,0.273335083,0.777,0,0
5,11,13,2,4,3,1,0.174203488,0.192677981,0.139858349,0.777,1,1
5,11,13,2,5,2,4,0.253411144,0.083573193,0.188512969,0.96,1,1
5,11,13,2,5,2,4,0.343076721,0.155908411,0.188512969,0.777,0,0
5,11,13,2,6,1,4,0.16966812,0.135317523,0,0.96,1,1
5,11,13,2,7,1,2,0.128002486,0.06458594,0,0.96,1,1
5,11,13,2,8,1,4,0.229936642,0.172997272,0,0.96,1,1
5,11,13,2,9,2,4,0.036125808,0.186550192,0.161849777,0.96,1,1
5,11,13,2,9,2,4,0.177081453,0.139503181,0.161849777,0.777,0,0
5,11,13,2,10,1,2,0.238702654,0.179691963,0,0.96,1,1
0,7,7,1,0,2,0,0.46812808,0.46812808,0.147073505,0.96,1,0
0,7,7,1,0,2,0,0.337446194,0.337446194,0.147073505,0.829,0,0
0,7,7,1,1,1,0,0.788584377,0.321849282,0,0.96,1,1
8,7,10,3,0,1,2,0.324184451,0.324184451,0,0.96,1,1
8,7,10,3,1,4,6,0.359403069,0.222106528,0.408941545,0.96,1,0
8,7,10,3,1,4,8,0.439943309,0.282528322,0.306339873,0.829,0,0
8,7,10,3,1,4,6,0.154900754,0.169420026,0.284908459,0.829,0,0
8,7,10,3,1,4,8,0.359636955,0.252920148,0.270537438,0.829,0,0
8,7,10,3,2,5,2,0.577515174,0.363522254,0.417678748,0.96,1,0
8,7,10,3,2,5,4,0.486993297,0.290551442,0.347787626,0.829,0,0
8,7,10,3,2,5,4,0.05988021,0.18680275,0.346900474,0.829,0,0
8,7,10,3,2,5,8,0.28767199,0.213314766,0.325577914,0.829,0,0
8,7,10,3,2,5,6,0.079544424,0.256675093,0.397895079,0.829,0,0
8,1,0,0,0,7,8,0.454713334,0.454713334,0.836001053,0.96,1,0
8,1,0,0,0,7,9,0.313689993,0.313689993,0.58129571,0.907,0,0
8,1,0,0,0,7,8,0.415607591,0.415607591,0.660558958,0.907,0,0
8,1,0,0,0,7,9,0.650065316,0.650065316,0.702033908,0.907,0,0
8,1,0,0,0,7,8,0.666879801,0.666879801,0.714380331,0.907,0,0
8,1,0,0,0,7,9,0.615465923,0.615465923,0.760814722,0.907,0,0
8,1,0,0,0,7,9,0.593370151,0.593370151,0.919819879,0.907,0,0
8,1,0,0,0,7,9,0.313689993,0.313689993,0.58129571,0.907,0,0
8,1,0,0,0,7,8,0.415607591,0.415607591,0.660558958,0.907,0,0
8,1,0,0,0,7,9,0.650065316,0.650065316,0.702033908,0.907,0,0
8,1,0,0,0,7,8,0.666879801,0.666879801,0.714380331,0.907,0,0
8,1,0,0,0,7,9,0.615465923,0.615465923,0.760814722,0.907,0,0
8,1,0,0,0,7,9,0.593370151,0.593370151,0.919819879,0.907,0,0
8,1,0,0,1,5,4,0.068011929,0.386761073,0.693073842,0.96,1,0
8,1,0,0,1,5,9,1.084484352,0.647726964,0.858535911,0.907,0,0
8,1,0,0,1,5,4,0.534368607,0.582441369,0.656781123,0.907,0,0
8,1,0,0,1,5,9,0.550246284,0.471286824,0.58694411,0.907,0,0
8,1,0,0,1,5,9,0.777826184,0.434783888,0.835349494,0.907,0,0
8,1,0,0,2,2,9,0.931906671,0.575381568,1.133527771,0.907,1,0
8,1,0,0,2,2,9,0.209176362,0.571266619,1.133527771,0.96,0,0
4,1,3,2,0,1,6,0.358750104,0.358750104,0,0.96,1,0
4,1,3,2,1,4,4,0.762442908,0.403818753,0.328551321,0.96,1,0
4,1,3,2,1,4,0,0.801728922,0.448657802,0.290194327,0.907,0,0
4,1,3,2,1,4,4,0.783821148,0.447017568,0.29318852,0.907,0,0
4,1,3,2,1,4,6,0.536811813,0.495259693,0.652767707,0.907,0,0
15,5,4,2,1,1,4,0.452547379,0.420310383,0,0.96,1,0
15,5,4,2,0,11,4,0.373396379,0.373396379,0.552176468,0.855,1,0
15,5,4,2,0,11,8,0.377980925,0.377980925,0.547590063,0.855,0,0
15,5,4,2,0,11,6,0.327907441,0.327907441,0.465735249,0.855,0,0
15,5,4,2,0,11,6,0.240987496,0.240987496,0.462310807,0.855,0,0
15,5,4,2,0,11,6,0.450354565,0.450354565,0.548235704,0.855,0,0
15,5,4,2,0,11,6,0.483585881,0.483585881,0.55590545,0.855,0,0
15,5,4,2,0,11,6,0.394432498,0.394432498,0.496727447,0.855,0,0
15,5,4,2,0,11,8,0.336429033,0.336429033,0.473300411,0.855,0,0
15,5,4,2,0,11,6,0.463960387,0.463960387,0.539528909,0.855,0,0
15,5,4,2,0,11,8,0.290050937,0.290050937,0.458357726,0.855,0,0
15,5,4,2,0,11,6,0.427047482,0.427047482,0.536592536,0.96,0,0
15,5,4,2,0,11,8,0.377980925,0.377980925,0.547590063,0.855,0,0
15,5,4,2,0,11,6,0.327907441,0.327907441,0.465735249,0.855,0,0
15,5,4,2,0,11,6,0.240987496,0.240987496,0.462310807,0.855,0,0
15,5,4,2,0,11,6,0.450354565,0.450354565,0.548235704,0.855,0,0
15,5,4,2,0,11,6,0.483585881,0.483585881,0.55590545,0.855,0,0
15,5,4,2,0,11,6,0.394432498,0.394432498,0.496727447,0.855,0,0
15,5,4,2,0,11,8,0.336429033,0.336429033,0.473300411,0.855,0,0
15,5,4,2,0,11,6,0.463960387,0.463960387,0.539528909,0.855,0,0
15,5,4,2,0,11,8,0.290050937,0.290050937,0.458357726,0.855,0,0
3,1,0,0,0,1,4,0.604589811,0.604589811,0,0.96,1,0
3,1,0,0,1,5,4,0.842352631,0.524971178,0.957576036,0.907,1,0
3,1,0,0,1,5,2,0.821837189,0.416427686,0.468643214,0.907,1,0
3,1,0,0,1,5,2,0.808359155,0.425505161,0.474588758,0.96,1,0
3,1,0,0,1,5,2,0.821837189,0.416427686,0.468643214,0.907,1,0
3,1,0,0,1,5,1,0.935349087,0.66287472,0.641753205,0.907,0,0
3,1,0,0,1,5,4,1.241599313,0.637025624,0.749751911,0.907,0,0
3,1,0,0,2,1,4,0.51610974,0.354184173,0,0.96,1,0
2,10,5,4,0,1,0,0.318940952,0.318940952,0,0.96,1,1
2,10,5,4,1,4,0,0.10134743,0.40052739,0.458392548,0.96,1,0
2,10,5,4,1,4,0,0.133998347,0.337608035,0.394720324,0.79,0,0
2,10,5,4,1,4,0,0.487541447,0.312299691,0.426783011,0.79,0,0
2,10,5,4,1,4,0,0.684595123,0.372950459,0.592814216,0.79,0,0
8,2,0,0,0,7,2,0.600603367,0.600603367,0.770001013,0.894,1,0
8,2,0,0,0,7,6,0.344782424,0.344782424,0.54832323,0.894,0,0
8,2,0,0,0,7,8,0.45726531,0.45726531,0.596826397,0.894,0,0
8,2,0,0,0,7,4,0.661652023,0.661652023,0.843832419,0.894,0,0
8,2,0,0,0,7,9,0.477846897,0.477846897,0.619486592,0.894,0,0
8,2,0,0,0,7,9,0.388805059,0.388805059,0.585175799,0.894,0,0
8,2,0,0,0,7,9,0.473700541,0.473700541,0.615955703,0.96,0,0
8,2,0,0,0,7,6,0.344782424,0.344782424,0.54832323,0.894,0,0
8,2,0,0,0,7,8,0.45726531,0.45726531,0.596826397,0.894,0,0
8,2,0,0,0,7,4,0.661652023,0.661652023,0.843832419,0.894,0,0
8,2,0,0,0,7,9,0.477846897,0.477846897,0.619486592,0.894,0,0
8,2,0,0,0,7,9,0.388805059,0.388805059,0.585175799,0.894,0,0
8,2,0,0,1,3,4,0.800108988,0.641214543,0.74859323,0.96,1,0
8,2,0,0,1,3,8,0.219561536,0.549851842,0.454832633,0.894,0,0
8,2,0,0,1,3,8,0.034047413,0.492612334,0.5402864,0.894,0,0
8,2,3,2,0,7,4,0.382489003,0.382489003,0.565556001,0.894,1,0
8,2,3,2,0,7,4,0.359743901,0.359743901,0.529368671,0.894,1,0
8,2,3,2,0,7,6,0.393530021,0.393530021,0.343322178,0.96,1,0
8,2,3,2,0,7,4,0.42696833,0.42696833,0.383134492,0.894,0,0
8,2,3,2,0,7,8,0.476581965,0.476581965,0.390853065,0.894,0,0
8,2,3,2,0,7,8,0.385227314,0.385227314,0.340140285,0.894,0,0
8,2,3,2,0,7,8,0.514856859,0.514856859,0.734997148,0.894,0,0
8,2,3,2,1,5,4,0.019865679,0.413312819,0.60563923,0.894,1,0
8,2,3,2,0,7,4,0.42696833,0.42696833,0.383134492,0.894,0,0
8,2,3,2,0,7,8,0.476581965,0.476581965,0.390853065,0.894,0,0
8,2,3,2,0,7,8,0.385227314,0.385227314,0.340140285,0.894,0,0
8,2,3,2,0,7,8,0.514856859,0.514856859,0.734997148,0.894,0,0
8,2,3,2,1,5,8,0.404072849,0.248938395,0.469535718,0.894,0,0
8,2,3,2,1,5,6,0.471572139,0.400082911,0.555359337,0.894,0,0
8,2,3,2,1,5,6,0.803466393,0.624681331,0.834615771,0.894,0,0
8,2,3,2,1,5,4,0.681635792,0.288140189,0.580479021,0.96,0,0
8,2,3,2,1,5,8,0.404072849,0.248938395,0.469535718,0.894,0,0
8,2,3,2,1,5,6,0.471572139,0.400082911,0.555359337,0.894,0,0
8,2,3,2,1,5,6,0.803466393,0.624681331,0.834615771,0.894,0,0
3,5,4,1,0,5,1,0.351798612,0.351798612,0.721090929,0.96,1,0
3,5,4,1,0,5,2,0.376423235,0.376423235,0.378388581,0.855,0,0
3,5,4,1,0,5,4,0.325938858,0.325938858,0.374648883,0.855,0,0
3,5,4,1,0,5,1,0.455060651,0.455060651,0.635847659,0.855,0,0
3,5,4,1,0,5,4,0.507273215,0.507273215,0.468085278,0.855,0,0
3,5,4,1,1,1,1,0.134783602,0.247067433,0,0.96,1,1
3,5,4,1,2,3,4,0.031109439,0.276979916,0.249556897,0.855,1,0
3,5,4,1,2,3,2,0.119266786,0.330629398,0.306232169,0.855,0,0
3,5,4,1,2,3,4,0.384621274,0.393019575,0.442422507,0.96,0,0
3,5,4,1,2,3,2,0.119266786,0.330629398,0.306232169,0.855,0,0
17,2,2,2,1,11,9,0.015335665,0.382939082,0.521455358,0.894,1,0
17,2,2,2,0,1,9,0.395845267,0.395845267,0,0.96,1,0
17,2,2,2,1,11,9,0.608456245,0.396318308,0.678110001,0.894,0,0
17,2,2,2,1,11,6,0.140449901,0.527658415,0.609505024,0.894,0,0
17,2,2,2,1,11,8,0.616314153,0.53930175,0.61392195,0.894,0,0
17,2,2,2,1,11,9,0.632851131,0.49589194,0.586301512,0.894,0,0
17,2,2,2,1,11,9,0.744887103,0.582342655,0.817551926,0.894,0,0
17,2,2,2,1,11,9,0.859775413,0.477130439,0.695083947,0.894,0,0
17,2,2,2,1,11,8,0.074735096,0.375052837,0.516699907,0.894,0,0
17,2,2,2,1,11,9,0.810045322,0.430545421,0.658079312,0.894,0,0
17,2,2,2,1,11,9,0.647646713,0.498844883,0.591641042,0.894,0,0
17,2,2,2,1,11,9,0.13827854,0.506222252,0.601438789,0.96,0,0
17,2,2,2,1,11,9,0.608456245,0.396318308,0.678110001,0.894,0,0
17,2,2,2,1,11,6,0.140449901,0.527658415,0.609505024,0.894,0,0
17,2,2,2,1,11,8,0.616314153,0.53930175,0.61392195,0.894,0,0
17,2,2,2,1,11,9,0.632851131,0.49589194,0.586301512,0.894,0,0
17,2,2,2,1,11,9,0.744887103,0.582342655,0.817551926,0.894,0,0
17,2,2,2,1,11,9,0.859775413,0.477130439,0.695083947,0.894,0,0
17,2,2,2,1,11,8,0.074735096,0.375052837,0.516699907,0.894,0,0
17,2,2,2,1,11,9,0.810045322,0.430545421,0.658079312,0.894,0,0
17,2,2,2,1,11,9,0.647646713,0.498844883,0.591641042,0.894,0,0
7,7,4,4,0,2,4,0.365018577,0.365018577,0.526433474,0.96,1,0
7,7,4,4,0,2,4,0.35100345,0.35100345,0.526433474,0.829,0,0
7,7,4,4,1,1,2,0.708683082,0.506489718,0,0.96,1,1
7,7,4,4,3,2,6,0.135895046,0.348029311,0.744644292,0.829,1,1
7,7,4,4,2,13,1,0.567368528,0.522167014,0.612491089,0.829,0,0
7,7,4,4,2,13,4,0.90145669,0.402098529,0.52440437,0.829,0,0
7,7,4,4,2,13,4,0.118679548,0.388347859,0.549482133,0.829,0,0
7,7,4,4,2,13,6,0.578703346,0.361007754,0.554157353,0.829,0,0
7,7,4,4,2,13,4,0.920513187,0.421195558,0.53554844,0.829,0,0
7,7,4,4,2,13,6,0.515216321,0.408241064,0.536924657,0.829,0,0
7,7,4,4,2,13,6,0.146038047,0.458657145,0.610269813,0.829,0,0
7,7,4,4,2,13,6,0.975427884,0.489344324,0.590399816,0.829,0,0
7,7,4,4,2,13,1,0.911080895,0.407372178,0.532729484,0.829,0,0
7,7,4,4,2,13,1,0.703695355,0.426888024,0.598293577,0.829,0,0
7,7,4,4,2,13,4,0.22447573,0.282401796,0.493791825,0.829,0,0
7,7,4,4,2,13,6,0.660952735,0.352200535,0.546473068,0.829,0,0
7,7,4,4,2,13,6,0.542612172,0.476990128,0.577285333,0.96,0,0
7,7,4,4,2,13,1,0.567368528,0.522167014,0.612491089,0.829,0,0
7,7,4,4,2,13,4,0.90145669,0.402098529,0.52440437,0.829,0,0
7,7,4,4,2,13,4,0.118679548,0.388347859,0.549482133,0.829,0,0
7,7,4,4,2,13,6,0.578703346,0.361007754,0.554157353,0.829,0,0
7,7,4,4,2,13,4,0.920513187,0.421195558,0.53554844,0.829,0,0
7,7,4,4,2,13,6,0.515216321,0.408241064,0.536924657,0.829,0,0
7,7,4,4,2,13,6,0.146038047,0.458657145,0.610269813,0.829,0,0
7,7,4,4,2,13,6,0.975427884,0.489344324,0.590399816,0.829,0,0
7,7,4,4,2,13,1,0.911080895,0.407372178,0.532729484,0.829,0,0
7,7,4,4,2,13,1,0.703695355,0.426888024,0.598293577,0.829,0,0
7,7,4,4,2,13,4,0.22447573,0.282401796,0.493791825,0.829,0,0
7,7,4,4,2,13,6,0.660952735,0.352200535,0.546473068,0.829,0,0
7,7,4,4,3,2,6,0.870483053,0.397208649,0.744644292,0.96,0,0
7,7,4,4,4,3,1,0.15815895,0.304507287,0.386406788,0.829,0,0
7,7,4,4,4,3,4,0.099700672,0.298600321,0.398831844,0.829,0,0
7,7,4,4,4,3,6,0.798674134,0.412728835,0.686648436,0.96,0,0
7,7,4,4,4,3,1,0.15815895,0.304507287,0.386406788,0.829,0,0
7,7,4,4,4,3,4,0.099700672,0.298600321,0.398831844,0.829,0,0
6,12,3,3,0,6,1,0.490037393,0.490037393,0.62583624,0.764,1,1
6,12,3,3,0,6,1,0.370613669,0.370613669,0.568598239,0.96,1,1
6,12,3,3,0,6,1,0.539298587,0.539298587,0.648715026,0.764,0,0
6,12,3,3,0,6,1,0.48082717,0.48082717,0.649447221,0.764,0,0
6,12,3,3,0,6,0,0.252732143,0.252732143,0.591948414,0.764,0,0
6,12,3,3,0,6,1,0.377034777,0.377034777,0.556202772,0.764,0,0
6,12,3,3,1,4,1,0.526709656,0.329551368,0.6451618,0.96,1,0
6,12,3,3,1,4,1,0.096838985,0.367716294,0.656512534,0.764,0,0
6,12,3,3,1,4,1,0.780677525,0.412637124,0.661217917,0.764,0,0
6,12,3,3,1,4,1,0.697001432,0.580464302,0.757962606,0.764,0,0
1,7,10,2,0,1,1,0.217054861,0.217054861,0,0.96,1,1
1,7,10,2,1,1,1,0.067148901,0.222653359,0,0.96,1,1
10,16,6,7,0,1,6,0.393461303,0.393461303,0,0.96,1,1
10,16,6,7,1,1,6,0.545900716,0.388928983,0,0.96,1,1
10,16,6,7,2,3,4,0.446066219,0.390937999,0.432421857,0.96,1,1
10,16,6,7,2,3,6,0.594452731,0.410118418,0.455269578,0.712,0,0
10,16,6,7,2,3,6,0.448551893,0.31797767,0.704318468,0.712,0,0
10,16,6,7,3,1,6,0.454847512,0.325099208,0,0.96,1,1
10,16,6,7,4,4,6,0.069221619,0.394125637,0.145571259,0.96,1,1
10,16,6,7,4,4,4,0.149165876,0.421847068,0.116906357,0.712,0,0
10,16,6,7,4,4,4,0.120021088,0.247377566,0.159509305,0.712,0,0
10,16,6,7,4,4,6,0.139155904,0.374956552,0.107073408,0.712,0,0
10,16,6,7,5,1,4,0.683691801,0.290269641,0,0.96,1,1
10,16,6,7,6,1,2,0.408872475,0.405694244,0,0.96,1,1
10,16,6,7,7,2,2,0.637143517,0.438064044,0.036843409,0.712,1,1
10,16,6,7,7,2,4,0.616964788,0.402835041,0.036843409,0.96,1,1
10,16,6,7,7,2,2,0.637143517,0.438064044,0.036843409,0.712,1,1
1,13,4,3,0,2,1,0.447115147,0.447115147,0.792653118,0.96,1,1
1,13,4,3,0,2,1,0.371496069,0.371496069,0.792653118,0.751,0,0
1,13,4,3,1,1,0,0.860542268,0.428152947,0,0.96,1,1
1,13,4,3,2,1,1,0.057628775,0.454164574,0,0.96,1,1
5,8,3,2,0,1,0,0.541295078,0.541295078,0,0.96,1,1
5,8,3,2,1,2,0,0.191683349,0.502153014,0.641186369,0.96,1,0
5,8,3,2,1,2,0,0.793881793,0.470619672,0.641186369,0.816,0,0
9,12,5,5,0,2,9,0.402741868,0.402741868,0.784932682,0.96,1,1
9,12,5,5,0,2,8,0.388142621,0.388142621,0.784932682,0.764,0,0
9,12,5,5,1,1,9,0.098048344,0.464005874,0,0.96,1,1
9,12,5,5,2,1,4,0.523957457,0.368786775,0,0.96,1,1
9,12,5,5,3,4,9,0.66123684,0.307091426,0.562581456,0.96,1,1
9,12,5,5,3,4,9,0.559938346,0.42127499,0.294076385,0.764,0,0
9,12,5,5,3,4,9,0.654920254,0.384688003,0.287786163,0.764,0,0
9,12,5,5,3,4,9,0.606350802,0.442492213,0.282069574,0.764,0,0
5,5,6,1,0,1,1,0.306791426,0.306791426,0,0.96,1,0
5,5,6,1,1,1,1,0.374952107,0.372988482,0,0.96,1,1
5,5,6,1,2,1,2,0.370610488,0.22234713,0,0.96,1,0
5,5,6,1,3,1,0,0.490863757,0.493354392,0,0.96,1,1
5,5,6,1,4,1,1,0.773884825,0.310604794,0,0.96,1,1
5,3,2,1,0,3,4,0.494147469,0.494147469,0.391573868,0.96,1,0
5,3,2,1,0,3,6,0.536051025,0.536051025,0.698993969,0.881,0,0
5,3,2,1,0,3,6,0.461711575,0.461711575,0.423980907,0.881,0,0
5,3,2,1,1,1,6,0.1070415,0.405213124,0,0.96,1,0
5,3,2,1,2,1,2,0.509257487,0.316634997,0,0.96,1,0
5,3,2,1,3,1,4,0.221077929,0.533548766,0,0.96,1,0
0,1,8,4,0,1,1,0.33696523,0.33696523,0,0.96,1,1
0,1,8,4,1,1,0,0.376159792,0.252520187,0,0.96,1,0
12,5,4,4,0,2,4,0.365786099,0.365786099,0.920195003,0.96,1,1
12,5,4,4,0,2,4,0.559122345,0.559122345,0.920195003,0.855,0,0
12,5,4,4,2,4,2,0.474407472,0.413492352,0.631579629,0.96,1,0
12,5,4,4,2,4,4,0.682903934,0.509419062,0.630903225,0.855,0,0
12,5,4,4,2,4,4,0.910905577,0.53141707,0.698733303,0.855,0,0
12,5,4,4,2,4,2,0.669191839,0.488793976,0.844538431,0.855,0,0
12,5,4,4,1,5,2,0.59273066,0.495432682,0.663563848,0.855,1,0
12,5,4,4,1,5,6,0.077753253,0.310995275,0.411371442,0.855,0,0
12,5,4,4,1,5,6,0.872448903,0.506721043,0.848555326,0.855,0,0
12,5,4,4,1,5,4,0.106487643,0.459684648,0.471721045,0.855,0,0
12,5,4,4,1,5,4,0.036864632,0.37952649,0.417069859,0.96,0,0
12,5,4,4,1,5,6,0.077753253,0.310995275,0.411371442,0.855,0,0
12,5,4,4,1,5,6,0.872448903,0.506721043,0.848555326,0.855,0,0
12,5,4,4,1,5,4,0.106487643,0.459684648,0.471721045,0.855,0,0
12,5,4,4,3,2,6,0.11087135,0.494110661,0.84318895,0.855,1,0
12,5,4,4,3,2,1,0.758211034,0.349366701,0.84318895,0.96,1,0
12,5,4,4,4,1,4,0.629675287,0.495220254,0,0.96,1,0
5,14,9,5,0,1,4,0.387356875,0.387356875,0,0.96,1,1
5,14,9,5,1,8,2,0.668438823,0.283429041,0.454056278,0.96,1,1
5,14,9,5,1,8,1,0.107586269,0.336720647,0.30307667,0.738,0,0
5,14,9,5,1,8,2,0.121891712,0.313758239,0.289390678,0.738,0,0
5,14,9,5,1,8,4,0.389038576,0.270804858,0.310178484,0.738,0,0
5,14,9,5,1,8,4,0.35118112,0.27949396,0.30156223,0.738,0,0
5,14,9,5,1,8,4,0.595843935,0.21644489,0.416351899,0.738,0,0
5,14,9,5,1,8,4,0.390764876,0.153202896,0.362410484,0.738,0,0
5,14,9,5,1,8,4,0.092366834,0.325641559,0.301888367,0.738,0,0
